date,open,high,low,close,volume
2024-06-18,2755.8,2781.3,2729.4,2774.4,18947000
2024-06-19,2828.4,2830.4,2802.7,2823.1,6323400
2024-06-20,2843.2,2846.0,2820.2,2839.4,19306400
2024-06-21,2778.9,2828.2,2775.4,2796.2,13536200
2024-06-24,2830.7,2839.3,2796.2,2806.8,15793200
2024-06-25,2829.8,2845.8,2810.0,2832.4,7422800
2024-06-26,2772.4,2822.3,2756.6,2799.3,12995800
2024-06-27,2771.6,2800.2,2723.8,2746.5,8496600
2024-06-28,2864.1,2888.2,2807.2,2840.9,10184300
2024-07-01,2812.4,2865.8,2806.9,2838.7,7750700
2024-07-02,2735.0,2784.2,2703.5,2753.2,18937400
2024-07-03,2752.7,2778.5,2741.9,2762.1,12428500
2024-07-04,2640.0,2660.1,2633.0,2647.0,7823600
2024-07-05,2651.3,2676.3,2628.0,2664.3,5777000
2024-07-08,2636.1,2658.5,2621.5,2624.6,18225500
2024-07-09,2626.7,2647.2,2602.4,2619.3,10666900
2024-07-10,2601.1,2628.2,2587.7,2588.2,14054000
2024-07-11,2629.8,2658.6,2598.0,2607.4,5382100
2024-07-12,2557.5,2560.7,2529.5,2542.1,12646000
2024-07-15,2557.3,2608.0,2550.4,2579.4,8793200
2024-07-16,2584.9,2606.8,2570.1,2573.1,18468300
2024-07-17,2526.0,2556.8,2515.3,2536.2,10462700
2024-07-18,2523.3,2557.5,2515.7,2538.0,14780900
2024-07-19,2587.7,2610.2,2547.5,2575.8,4658700
2024-07-22,2581.3,2615.9,2562.0,2604.6,10924100
2024-07-23,2634.9,2650.2,2597.4,2627.7,16870700
2024-07-24,2567.1,2607.8,2536.7,2588.4,4473600
2024-07-25,2535.1,2577.6,2512.7,2555.6,16448600
2024-07-26,2632.8,2641.8,2609.6,2633.6,11368700
2024-07-29,2620.5,2655.4,2598.0,2632.3,14984300
2024-07-30,2528.3,2540.6,2499.0,2535.9,18578400
2024-07-31,2528.9,2543.1,2501.9,2514.6,11270900
2024-08-01,2577.0,2592.1,2549.5,2585.6,10387800
2024-08-02,2607.0,2629.1,2563.7,2593.8,18615500
2024-08-05,2543.5,2590.5,2518.3,2565.0,15828900
2024-08-06,2599.5,2630.3,2585.9,2616.7,17379900
2024-08-07,2574.9,2612.5,2544.9,2597.1,17478400
2024-08-08,2608.7,2628.5,2570.9,2601.0,6823100
2024-08-09,2594.4,2598.1,2573.7,2586.8,15988400
2024-08-12,2620.7,2630.7,2606.4,2627.7,4025700
2024-08-13,2588.0,2615.6,2554.3,2579.9,4307100
2024-08-14,2554.8,2578.9,2552.7,2554.8,13681800
2024-08-15,2553.8,2581.2,2507.0,2534.9,15254500
2024-08-16,2555.2,2578.3,2525.9,2551.3,4483400
2024-08-19,2596.0,2597.2,2563.8,2573.1,15885100
2024-08-20,2524.4,2546.1,2480.9,2506.8,5306700
2024-08-21,2514.5,2525.4,2487.6,2523.6,17279300
2024-08-22,2544.9,2563.0,2525.4,2557.7,8257500
2024-08-23,2572.8,2603.3,2526.1,2555.9,9001700
2024-08-26,2558.4,2583.9,2549.2,2567.3,15057000
2024-08-27,2482.4,2531.4,2472.9,2504.4,6360200
2024-08-28,2482.4,2534.6,2481.0,2504.7,4919800
2024-08-29,2504.6,2513.7,2483.0,2490.8,18010800
2024-08-30,2444.3,2484.3,2416.0,2465.7,15389100
2024-09-02,2486.6,2495.3,2459.4,2487.5,6754600
2024-09-03,2475.5,2496.8,2453.5,2475.8,8282100
2024-09-04,2505.3,2528.1,2493.8,2511.8,11126400
2024-09-05,2405.4,2423.4,2386.9,2422.0,8989100
2024-09-06,2482.9,2492.1,2446.9,2469.9,5638700
2024-09-09,2429.5,2430.5,2408.5,2426.2,4378800
2024-09-10,2417.2,2444.4,2407.3,2436.1,3920500
2024-09-11,2474.9,2511.0,2467.9,2495.9,12157900
2024-09-12,2431.2,2472.6,2402.2,2446.5,12225400
2024-09-13,2440.6,2469.4,2419.3,2458.7,18362000
2024-09-16,2486.0,2491.4,2461.2,2467.1,17331200
2024-09-17,2473.2,2509.5,2469.4,2487.3,15372500
2024-09-18,2474.1,2493.2,2464.0,2478.2,9939200
2024-09-19,2408.7,2412.0,2390.0,2409.1,19185400
2024-09-20,2430.5,2453.1,2416.4,2431.5,10267100
2024-09-23,2443.7,2446.6,2419.5,2435.9,11281800
2024-09-24,2422.6,2437.8,2415.3,2430.9,10090500
2024-09-25,2459.7,2468.1,2421.4,2445.2,9822300
2024-09-26,2375.7,2396.9,2372.6,2393.6,10102400
2024-09-27,2463.8,2481.6,2442.6,2443.7,19454500
2024-09-30,2402.7,2415.1,2374.5,2408.3,17762500
2024-10-01,2434.4,2463.5,2408.6,2416.0,6480300
2024-10-02,2384.5,2393.2,2361.5,2370.9,19279300
2024-10-03,2404.2,2429.8,2381.0,2391.4,19168600
2024-10-04,2424.0,2442.2,2402.3,2404.8,12940800
2024-10-07,2359.9,2393.5,2332.0,2373.2,18814900
2024-10-08,2382.9,2416.9,2367.2,2399.3,9501900
2024-10-09,2441.7,2449.5,2411.5,2430.1,9754700
2024-10-10,2454.2,2471.9,2431.1,2460.7,17860300
2024-10-11,2467.6,2471.0,2432.6,2453.4,8389100
2024-10-14,2428.4,2430.2,2389.0,2408.7,16844000
2024-10-15,2425.1,2453.2,2411.9,2415.3,12498100
2024-10-16,2456.5,2474.4,2447.0,2451.7,4706000
2024-10-17,2523.5,2541.5,2505.1,2535.5,12549700
2024-10-18,2519.3,2548.0,2505.6,2537.0,9513300
2024-10-21,2582.1,2593.3,2557.3,2567.5,10720300
2024-10-22,2524.3,2550.8,2504.2,2544.3,13404700
2024-10-23,2516.0,2543.3,2507.7,2537.8,14192200
2024-10-24,2509.6,2543.9,2509.1,2524.9,10043700
2024-10-25,2532.0,2569.8,2530.0,2544.1,7630800
2024-10-28,2580.1,2617.3,2562.1,2588.8,18566200
2024-10-29,2554.6,2563.1,2529.3,2554.8,8426700
2024-10-30,2495.3,2524.0,2489.1,2518.4,19229700
2024-10-31,2489.1,2517.0,2466.2,2489.8,15212800
2024-11-01,2422.2,2449.3,2402.2,2442.7,19273300
2024-11-04,2462.5,2483.8,2424.7,2449.3,8985800
2024-11-05,2401.4,2413.2,2374.9,2405.6,12540500
2024-11-06,2493.4,2507.6,2472.4,2485.3,17001500
2024-11-07,2489.3,2491.7,2489.2,2490.9,15228900
2024-11-08,2467.4,2471.8,2440.7,2471.8,4035300
2024-11-11,2472.5,2475.4,2456.8,2474.0,14270500
2024-11-12,2536.1,2540.9,2490.3,2513.8,13950900
2024-11-13,2486.0,2486.5,2472.6,2481.9,6729400
2024-11-14,2560.8,2574.4,2537.6,2539.3,16527900
2024-11-15,2501.4,2508.0,2472.4,2481.6,10763000
2024-11-18,2538.0,2568.4,2526.8,2539.0,8855300
2024-11-19,2505.6,2518.9,2497.4,2505.5,14289400
2024-11-20,2476.8,2478.6,2454.4,2461.6,17582100
2024-11-21,2377.8,2412.1,2366.8,2399.1,11028400
2024-11-22,2374.0,2396.8,2353.5,2374.3,14437000
2024-11-25,2360.2,2399.5,2352.8,2381.1,7488100
2024-11-26,2400.9,2414.4,2360.5,2380.8,8779900
2024-11-27,2431.7,2458.4,2393.2,2416.2,14537800
2024-11-28,2393.1,2414.4,2361.6,2374.8,13216700
2024-11-29,2437.1,2446.6,2399.2,2423.3,16796800
2024-12-02,2379.5,2404.5,2377.5,2399.2,17250500
2024-12-03,2358.7,2375.3,2351.4,2366.5,16118200
2024-12-04,2412.3,2424.5,2392.9,2414.7,10209300
2024-12-05,2416.0,2427.4,2396.6,2412.0,8143400
2024-12-06,2385.4,2402.3,2350.2,2363.4,16144000
2024-12-09,2407.3,2435.5,2376.9,2393.9,14823300
2024-12-10,2435.9,2453.7,2417.7,2419.0,6789000
2024-12-11,2448.6,2466.6,2442.1,2443.8,13878000
2024-12-12,2407.8,2432.6,2368.1,2390.9,7422800
2024-12-13,2402.8,2428.3,2377.8,2383.0,4044900
2024-12-16,2363.6,2396.7,2352.7,2371.2,7590800
2024-12-17,2386.7,2409.3,2364.5,2376.5,11611600
2024-12-18,2356.2,2371.5,2325.8,2344.7,14909600
2024-12-19,2391.9,2410.4,2355.0,2382.4,13429000
2024-12-20,2372.6,2396.9,2360.5,2381.5,5545100
2024-12-23,2435.5,2451.7,2433.3,2440.2,18542500
2024-12-24,2399.3,2421.3,2374.3,2406.1,10121400
2024-12-25,2375.9,2396.2,2357.6,2358.5,4196800
2024-12-26,2328.8,2347.9,2326.3,2339.2,14991900
2024-12-27,2392.3,2414.6,2372.8,2375.9,13126900
2024-12-30,2330.1,2331.1,2308.1,2329.4,14338600
2024-12-31,2286.1,2309.7,2238.0,2263.6,18703700
2025-01-01,2298.4,2334.2,2295.8,2318.0,4861500
2025-01-02,2334.6,2346.6,2320.4,2331.8,6213400
2025-01-03,2355.6,2358.0,2327.3,2340.1,18736300
2025-01-06,2325.9,2360.3,2318.5,2348.2,9881300
2025-01-07,2361.5,2385.9,2345.7,2376.0,6831300
2025-01-08,2348.0,2364.9,2319.8,2331.7,5780200
2025-01-09,2308.1,2318.9,2287.6,2295.2,13401200
2025-01-10,2350.5,2371.8,2316.3,2330.0,16265600
2025-01-13,2320.2,2343.0,2303.2,2306.7,8960800
2025-01-14,2288.0,2288.5,2273.0,2281.5,4005000
2025-01-15,2270.9,2295.0,2260.4,2272.0,15667500
2025-01-16,2249.3,2276.4,2241.8,2259.9,18746600
2025-01-17,2278.2,2286.4,2236.3,2262.1,11018800
2025-01-20,2233.1,2243.4,2206.2,2229.3,6569200
2025-01-21,2172.5,2202.7,2167.4,2179.2,12626600
2025-01-22,2154.3,2171.9,2149.2,2169.5,4854900
2025-01-23,2100.1,2115.0,2077.8,2101.9,10571400
2025-01-24,2155.6,2178.1,2154.5,2159.4,13749900
2025-01-27,2181.0,2195.9,2156.5,2166.7,9631900
2025-01-28,2130.1,2152.5,2124.8,2139.9,12824600
2025-01-29,2117.4,2136.7,2110.5,2116.2,15338400
2025-01-30,2119.1,2139.1,2096.1,2112.9,10207800
2025-01-31,2151.3,2159.5,2143.9,2152.9,18275200
2025-02-03,2107.6,2114.5,2086.7,2102.3,8212100
2025-02-04,2036.6,2064.0,2034.8,2052.9,13560500
2025-02-05,1995.1,1996.6,1986.9,1989.9,12111800
2025-02-06,2007.9,2017.9,1984.7,2014.8,7725600
2025-02-07,1913.4,1933.6,1904.3,1925.1,14895700
2025-02-10,1913.3,1920.8,1911.2,1920.2,4471000
2025-02-11,1916.0,1945.5,1915.0,1935.2,7089100
2025-02-12,1977.9,2000.8,1976.1,1977.5,9694400
2025-02-13,2034.0,2049.8,1998.0,2019.8,11642500
2025-02-14,2018.9,2037.6,2012.8,2023.8,4581300
2025-02-17,2018.0,2039.3,1999.7,2004.6,9071600
2025-02-18,2044.6,2070.8,2037.1,2051.0,14632100
2025-02-19,2051.7,2068.5,2047.2,2058.7,18224700
2025-02-20,2124.1,2146.9,2117.3,2119.4,11612600
2025-02-21,2111.9,2135.6,2108.8,2113.3,13014000
2025-02-24,2048.0,2078.9,2027.8,2057.4,6609000
2025-02-25,2105.3,2110.0,2084.4,2087.3,17802300
2025-02-26,2085.5,2102.5,2082.5,2099.7,9007300
2025-02-27,2071.2,2112.8,2049.8,2089.3,18305200
2025-02-28,2088.2,2121.2,2080.2,2098.4,7612200
2025-03-03,2091.4,2110.1,2050.1,2072.1,5890200
2025-03-04,2070.5,2092.3,2066.7,2087.9,18382200
2025-03-05,2147.1,2159.4,2129.8,2137.8,18609400
2025-03-06,2131.0,2152.6,2092.9,2112.0,19471900
2025-03-07,2136.0,2139.4,2098.0,2122.0,8866800
2025-03-10,2076.8,2116.7,2058.4,2094.5,18715400
2025-03-11,2057.8,2083.8,2056.4,2078.6,19271900
